egoid,alterid,timestamp,outgoing
10237,791455,2015-08-25 21:26:07.000,1
10237,791455,2015-08-25 21:50:47.000,0
10237,791455,2015-08-25 21:26:02.000,1
10237,791455,2015-08-25 21:25:53.000,0
10237,791455,2015-10-24 14:33:40.000,0
10237,791455,2015-08-25 21:25:42.000,0
10237,791455,2015-08-25 21:25:26.000,1
10237,791455,2015-10-24 14:33:17.000,1
10237,791455,2015-08-25 21:25:22.000,1
10237,791455,2015-08-25 21:25:09.000,0
10237,791455,2015-08-25 21:21:45.000,1
10237,791455,2015-10-24 14:26:35.000,0
10237,791455,2015-07-14 11:38:09.000,0
10237,791455,2015-08-25 21:36:20.000,1
10237,791455,2015-08-25 21:37:04.000,0
10237,791455,2015-08-25 21:36:09.000,0
10237,791455,2015-08-25 21:37:31.000,0
10237,791455,2015-08-25 21:37:48.000,0
10237,791455,2015-09-06 22:06:39.000,1
10237,791455,2015-09-06 22:06:34.000,1
10237,791455,2015-09-06 22:06:28.000,1
10237,791455,2015-08-25 21:38:07.000,0
10237,791455,2015-08-25 21:35:06.000,0
10237,791455,2015-08-25 21:38:24.000,1
10237,791455,2015-08-25 21:34:15.000,1
10237,791455,2015-08-25 21:38:32.000,1
10237,791455,2015-08-25 21:34:08.000,1
10237,791455,2015-08-25 21:34:05.000,1
10237,791455,2015-08-25 21:38:36.000,1
10237,791455,2015-08-25 21:34:02.000,1
10237,791455,2015-08-25 21:40:10.000,0
10237,791455,2015-08-25 21:33:40.000,0
10237,791455,2015-08-25 21:40:49.000,0
10237,791455,2015-08-25 21:41:15.000,1
10237,791455,2015-08-25 21:32:13.000,1
10237,791455,2015-08-25 21:32:08.000,1
10237,791455,2015-08-25 21:32:06.000,1
10237,791455,2015-08-25 21:32:03.000,1
10237,791455,2015-08-25 21:41:19.000,1
10237,791455,2015-08-25 21:31:56.000,0
10237,791455,2015-08-25 21:41:20.000,1
10237,791455,2015-08-25 21:31:48.000,0
10237,791455,2015-08-25 21:41:25.000,1
10237,791455,2015-08-25 21:42:16.000,0
10237,791455,2015-08-25 21:31:33.000,1
10237,791455,2015-08-25 21:30:55.000,0
10237,791455,2015-08-25 21:43:36.000,1
10237,791455,2015-08-25 21:30:19.000,1
10237,791455,2015-08-25 21:30:03.000,0
10237,791455,2015-09-06 22:17:20.000,1
10237,791455,2015-09-01 17:15:47.000,0
10237,791455,2015-10-24 14:05:20.000,1
10237,791455,2015-09-06 22:17:29.000,1
10237,791455,2015-09-01 17:14:16.000,1
10237,791455,2015-09-06 22:17:49.000,1
10237,791455,2015-09-06 22:17:50.000,1
10237,791455,2015-09-06 22:17:54.000,1
10237,791455,2015-09-06 22:17:59.000,1
10237,791455,2015-10-30 21:39:16.000,1
10237,791455,2015-07-14 12:52:35.000,0
10237,791455,2015-07-14 12:52:54.000,1
10237,791455,2015-07-14 12:52:56.000,1
10237,791455,2015-09-06 22:25:01.000,0
10237,791455,2015-07-14 12:53:51.000,0
10237,791455,2015-09-06 22:25:25.000,1
10237,791455,2015-07-14 12:54:01.000,0
10237,791455,2015-09-06 22:26:03.000,0
10237,791455,2015-10-30 21:38:54.000,0
10237,791455,2015-07-14 12:54:07.000,1
10237,791455,2015-07-24 21:07:03.000,0
10237,791455,2015-07-14 12:54:14.000,0
10237,791455,2015-09-06 22:27:13.000,0
10237,791455,2015-09-06 22:27:31.000,0
10237,791455,2015-09-06 22:27:36.000,1
10237,791455,2015-09-06 22:27:40.000,1
10237,791455,2015-09-06 22:27:55.000,1
10237,791455,2015-09-01 17:07:39.000,0
10237,791455,2015-09-06 22:28:26.000,1
10237,791455,2015-07-14 12:59:58.000,1
10237,791455,2015-07-04 18:11:29.000,0
10237,791455,2015-11-20 08:57:36.000,1
10237,791455,2015-11-20 08:57:36.000,1
10237,791455,2015-11-16 22:05:37.000,1
10237,791455,2015-09-06 22:28:53.000,0
10237,791455,2015-07-14 11:36:40.000,1
10237,791455,2015-07-14 11:36:23.000,1
10237,791455,2015-07-14 11:34:48.000,0
10237,791455,2015-07-14 11:34:00.000,1
10237,791455,2015-07-14 11:33:41.000,0
10237,791455,2015-08-25 21:51:39.000,1
10237,791455,2015-07-14 11:28:16.000,0
10237,791455,2015-07-14 11:27:52.000,1
10237,791455,2015-07-14 11:27:50.000,0
10237,791455,2015-07-14 11:27:45.000,1
10237,791455,2015-10-24 14:25:37.000,1
10237,791455,2015-08-25 21:52:26.000,1
10237,791455,2015-08-25 21:52:36.000,1
10237,791455,2015-07-14 11:27:28.000,0
10237,791455,2015-09-06 22:14:03.000,0
10237,791455,2015-10-24 14:22:56.000,0
10237,791455,2015-09-06 22:14:35.000,0
10237,791455,2015-10-24 14:22:51.000,0
10237,791455,2015-10-24 14:20:41.000,1
10237,791455,2015-10-24 14:19:44.000,0
10237,791455,2015-08-18 22:07:30.000,0
10237,791455,2015-08-18 22:07:30.000,0
10237,791455,2015-10-24 14:17:38.000,1
10237,791455,2015-09-06 22:15:10.000,0
10237,791455,2015-09-04 12:37:45.000,0
10237,791455,2015-09-06 22:16:06.000,0
10237,791455,2015-09-06 22:16:28.000,0
10237,791455,2015-09-06 22:17:08.000,0
10237,791455,2015-10-01 22:57:56.000,1
10237,791455,2015-10-01 22:58:01.000,1
10237,791455,2015-08-28 18:06:38.000,0
10237,791455,2015-08-28 18:05:58.000,1
10237,791455,2015-08-28 18:05:52.000,1
10237,791455,2015-08-28 18:03:56.000,0
10237,791455,2015-09-16 20:23:18.000,0
10237,791455,2015-07-09 19:53:36.000,1
10237,791455,2015-10-07 23:11:52.000,0
10237,791455,2015-10-07 23:12:03.000,0
10237,791455,2015-09-16 20:23:28.000,0
10237,791455,2015-09-16 19:56:04.000,0
10237,791455,2015-08-30 20:33:18.000,0
10237,791455,2015-11-09 13:51:07.000,0
10237,791455,2015-08-30 20:33:25.000,1
10237,791455,2015-08-30 20:33:38.000,1
10237,791455,2015-08-30 20:33:49.000,1
10237,791455,2015-08-30 20:33:54.000,1
10237,791455,2015-08-30 20:34:19.000,0
10237,791455,2015-08-30 20:35:52.000,1
10237,791455,2015-08-30 20:36:14.000,0
10237,791455,2015-11-09 13:50:45.000,1
10237,791455,2015-11-09 13:50:29.000,1
10237,791455,2015-11-09 14:51:02.000,0
10237,791455,2015-11-09 13:50:19.000,0
10237,791455,2015-07-24 16:24:47.000,0
10237,791455,2015-07-24 16:24:23.000,1
10237,791455,2015-07-24 16:21:55.000,0
10237,791455,2015-08-30 20:41:31.000,1
10237,791455,2015-07-24 16:21:28.000,1
10237,791455,2015-08-30 20:43:05.000,0
10237,791455,2015-11-09 14:51:07.000,0
10237,791455,2015-11-09 14:51:29.000,1
10237,791455,2015-11-09 14:51:33.000,1
10237,791455,2015-11-09 14:51:47.000,0
10237,791455,2015-11-09 14:51:54.000,0
10237,791455,2015-08-30 20:49:09.000,1
10237,791455,2015-08-30 21:01:17.000,1
10237,791455,2015-08-10 13:58:11.000,1
10237,791455,2015-08-10 13:58:44.000,0
10237,791455,2015-08-10 13:59:22.000,1
10237,791455,2015-08-10 13:59:35.000,0
10237,791455,2015-08-30 21:00:13.000,0
10237,791455,2015-08-10 14:00:11.000,1
10237,791455,2015-08-30 20:59:10.000,1
10237,791455,2015-11-09 14:53:20.000,1
10237,791455,2015-11-09 14:53:19.000,0
10237,791455,2015-08-30 20:58:47.000,0
10237,791455,2015-08-30 20:58:16.000,1
10237,791455,2015-11-02 18:54:37.000,1
10237,791455,2015-07-24 16:04:36.000,1
10237,791455,2015-07-09 19:08:53.000,0
10237,791455,2015-08-30 20:58:04.000,0
10237,791455,2015-11-09 14:53:04.000,0
10237,791455,2015-10-30 21:08:41.000,0
10237,791455,2015-08-10 14:01:18.000,0
10237,791455,2015-07-24 16:05:52.000,0
10237,791455,2015-11-02 18:54:45.000,1
10237,791455,2015-10-30 21:08:28.000,1
10237,791455,2015-10-30 21:08:23.000,0
10237,791455,2015-11-09 14:52:50.000,1
10237,791455,2015-08-10 14:01:34.000,0
10237,791455,2015-11-09 14:52:35.000,1
10237,791455,2015-10-30 21:08:11.000,0
10237,791455,2015-11-09 14:52:29.000,1
10237,791455,2015-11-09 14:52:16.000,0
10237,791455,2015-08-10 14:01:51.000,0
10237,791455,2015-11-02 22:41:29.000,1
10237,791455,2015-10-30 21:07:44.000,1
10237,791455,2015-10-30 21:07:37.000,0
10237,791455,2015-11-09 13:44:18.000,1
10237,791455,2015-11-09 13:44:59.000,1
10237,791455,2015-08-10 14:04:05.000,1
10237,791455,2015-11-09 14:52:02.000,1
10237,791455,2015-11-09 14:51:58.000,1
10237,791455,2015-09-04 11:33:29.000,0
10237,791455,2015-08-28 18:53:10.000,1
10237,791455,2015-07-09 22:10:33.000,1
10237,791455,2015-07-09 22:10:34.000,1
10237,791455,2015-07-09 22:10:41.000,1
10237,791455,2015-09-04 11:30:29.000,0
10237,791455,2015-07-24 17:11:43.000,0
10237,791455,2015-09-04 11:30:21.000,1
10237,791455,2015-09-04 11:20:57.000,0
10237,791455,2015-09-04 11:21:14.000,1
10237,791455,2015-09-04 11:21:28.000,1
10237,791455,2015-09-04 11:21:51.000,1
10237,791455,2015-09-04 11:22:13.000,0
10237,791455,2015-09-04 11:22:26.000,1
10237,791455,2015-09-04 11:23:26.000,0
10237,791455,2015-09-04 11:30:10.000,1
10237,791455,2015-07-24 17:12:35.000,1
10237,791455,2015-09-04 11:29:53.000,0
10237,791455,2015-09-04 11:24:23.000,1
10237,791455,2015-09-04 11:29:26.000,1
10237,791455,2015-09-04 11:29:05.000,0
10237,791455,2015-09-04 11:28:38.000,1
10237,791455,2015-11-09 13:56:16.000,0
10237,791455,2015-09-04 11:28:29.000,0
10237,791455,2015-11-09 13:56:23.000,1
10237,791455,2015-11-09 13:56:44.000,0
10237,791455,2015-11-09 13:57:20.000,1
10237,791455,2015-10-01 22:24:17.000,1
10237,791455,2015-10-01 22:23:17.000,0
10237,791455,2015-09-04 11:28:02.000,0
10237,791455,2015-09-04 11:28:20.000,1
10237,791455,2015-10-01 22:57:50.000,0
10237,791455,2015-10-01 22:55:33.000,1
10237,791455,2015-09-04 11:52:42.000,0
10237,791455,2015-10-01 22:54:53.000,0
10237,791455,2015-10-01 22:54:11.000,0
10237,791455,2015-09-04 11:51:44.000,1
10237,791455,2015-11-09 13:51:55.000,0
10237,791455,2015-10-01 22:52:16.000,1
10237,791455,2015-10-01 22:51:58.000,0
10237,791455,2015-08-19 08:11:08.000,1
10237,791455,2015-08-19 08:11:23.000,0
10237,791455,2015-08-19 08:11:29.000,0
10237,791455,2015-08-19 08:11:53.000,1
10237,791455,2015-10-01 22:51:14.000,1
10237,791455,2015-08-19 08:12:14.000,0
10237,791455,2015-10-01 22:51:01.000,0
10237,791455,2015-11-09 13:55:25.000,1
10237,791455,2015-07-09 21:16:57.000,0
10237,791455,2015-07-24 18:33:54.000,0
10237,791455,2015-09-01 20:55:13.000,0
10237,791455,2015-09-01 20:57:57.000,1
10237,791455,2015-09-16 20:02:24.000,0
10237,791455,2015-09-01 20:58:12.000,0
10237,791455,2015-09-01 20:58:24.000,0
10237,791455,2015-11-02 21:44:13.000,0
10237,791455,2015-09-01 20:58:59.000,1
10237,791455,2015-07-24 17:09:39.000,0
10237,791455,2015-09-01 20:59:04.000,1
10237,791455,2015-07-24 17:09:53.000,1
10237,791455,2015-09-01 20:59:58.000,0
10237,791455,2015-11-09 13:56:11.000,0
10237,791455,2015-11-09 15:08:11.000,0
10237,791455,2015-09-16 20:53:52.000,1
10237,791455,2015-10-30 21:16:00.000,1
10237,791455,2015-10-30 21:15:49.000,1
10237,791455,2015-10-30 21:15:44.000,1
10237,791455,2015-09-16 20:53:29.000,0
10237,791455,2015-09-16 20:52:20.000,1
10237,791455,2015-07-09 17:48:23.000,0
10237,791455,2015-10-30 21:15:32.000,0
10237,791455,2015-09-16 20:52:13.000,1
10237,791455,2015-11-09 15:07:12.000,1
10237,791455,2015-07-09 17:49:53.000,1
10237,791455,2015-11-09 15:07:12.000,1
10237,791455,2015-11-09 15:06:56.000,0
10237,791455,2015-11-09 15:06:39.000,1
10237,791455,2015-09-16 20:52:06.000,1
10237,791455,2015-10-30 21:13:38.000,1
10237,791455,2015-07-09 17:56:44.000,0
10237,791455,2015-09-16 20:46:51.000,0
10237,791455,2015-10-30 21:12:44.000,0
10237,791455,2015-10-30 21:12:41.000,1
10237,791455,2015-08-30 21:18:21.000,0
10237,791455,2015-08-30 21:18:12.000,1
10237,791455,2015-10-30 21:12:38.000,0
10237,791455,2015-11-09 12:44:59.000,0
10237,791455,2015-07-09 17:44:20.000,0
10237,791455,2015-07-09 17:44:20.000,0
10237,791455,2015-10-10 16:28:17.000,1
10237,791455,2015-10-10 16:30:03.000,0
10237,791455,2015-10-10 16:34:30.000,0
10237,791455,2015-10-10 16:35:08.000,0
10237,791455,2015-10-10 16:35:53.000,1
10237,791455,2015-08-30 21:09:49.000,0
10237,791455,2015-09-01 21:47:14.000,0
10237,791455,2015-09-01 21:48:13.000,1
10237,791455,2015-11-09 14:56:28.000,0
10237,791455,2015-11-09 14:57:05.000,1
10237,791455,2015-11-09 14:55:06.000,1
10237,791455,2015-07-24 15:59:40.000,1
10237,791455,2015-07-24 16:00:37.000,0
10237,791455,2015-11-09 14:58:50.000,0
10237,791455,2015-11-09 14:55:00.000,1
10237,791455,2015-08-30 21:11:49.000,0
10237,791455,2015-07-24 16:00:51.000,1
10237,791455,2015-07-24 16:01:00.000,0
10237,791455,2015-07-24 16:01:04.000,0
10237,791455,2015-07-24 16:01:13.000,1
10237,791455,2015-08-30 21:12:11.000,1
10237,791455,2015-07-24 16:01:17.000,1
10237,791455,2015-11-09 15:00:10.000,1
10237,791455,2015-11-09 15:00:12.000,1
10237,791455,2015-11-09 15:02:07.000,0
10237,791455,2015-11-09 14:54:48.000,0
10237,791455,2015-07-24 16:01:47.000,0
10237,791455,2015-07-24 16:02:01.000,0
10237,791455,2015-11-09 14:54:44.000,1
10237,791455,2015-07-24 16:02:33.000,1
10237,791455,2015-11-09 14:54:36.000,1
10237,791455,2015-07-24 16:02:50.000,1
10237,791455,2015-10-30 21:12:34.000,0
10237,791455,2015-09-04 08:01:47.000,1
10237,791455,2015-10-30 21:09:06.000,1
10237,791455,2015-09-04 08:01:36.000,1
10237,791455,2015-11-02 18:51:02.000,0
10237,791455,2015-11-09 14:53:23.000,0
10237,791455,2015-09-13 12:23:22.000,0
10237,791455,2015-09-13 12:23:12.000,1
10237,791455,2015-09-04 12:24:15.000,1
10237,791455,2015-09-13 12:23:03.000,0
10237,791455,2015-09-13 12:22:48.000,1
10237,791455,2015-09-13 12:22:39.000,0
10237,791455,2015-09-04 06:23:50.000,0
10237,791455,2015-10-30 21:12:25.000,0
10237,791455,2015-08-30 21:03:20.000,0
10237,791455,2015-11-09 14:53:56.000,1
10237,791455,2015-08-30 21:03:20.000,0
10237,791455,2015-07-29 21:19:42.000,1
10237,791455,2015-11-09 14:54:22.000,0
10237,791455,2015-08-30 21:17:44.000,0
10237,791455,2015-10-30 21:12:15.000,1
10237,791455,2015-09-13 16:34:43.000,0
10237,791455,2015-10-30 21:12:00.000,0
10237,791455,2015-08-30 21:17:25.000,0
10237,791455,2015-11-09 15:03:33.000,1
10237,791455,2015-10-30 21:09:12.000,1
10237,791455,2015-07-24 16:03:36.000,0
10237,791455,2015-08-30 21:05:17.000,1
10237,791455,2015-07-24 16:03:00.000,0
10237,791455,2015-08-19 14:45:39.000,0
10237,791455,2015-09-20 18:09:04.000,0
10237,791455,2015-07-07 15:09:31.000,0
10237,791455,2015-08-19 14:49:12.000,1
10237,791455,2015-09-20 18:08:03.000,1
10237,791455,2015-09-17 08:44:26.000,0
10237,791455,2015-07-07 15:10:23.000,1
10237,791455,2015-07-11 13:04:25.000,0
10237,791455,2015-10-08 19:25:31.000,1
10237,791455,2015-10-08 19:25:35.000,1
10237,791455,2015-07-11 13:04:18.000,0
10237,791455,2015-11-14 20:40:23.000,1
10237,791455,2015-08-19 14:49:33.000,0
10237,791455,2015-07-11 13:03:48.000,1
10237,791455,2015-07-11 13:23:41.000,0
10237,791455,2015-09-20 18:08:18.000,0
10237,791455,2015-07-11 13:03:29.000,0
10237,791455,2015-09-29 20:11:58.000,0
10237,791455,2015-07-11 13:29:34.000,1
10237,791455,2015-11-14 20:33:45.000,0
10237,791455,2015-07-07 16:03:56.000,0
10237,791455,2015-09-29 20:13:42.000,1
10237,791455,2015-10-29 20:47:04.000,1
10237,791455,2015-07-07 16:03:56.000,0
10237,791455,2015-07-11 13:12:06.000,1
10237,791455,2015-11-14 20:52:42.000,0
10237,791455,2015-11-14 20:52:19.000,0
10237,791455,2015-09-07 12:49:08.000,0
10237,791455,2015-08-19 14:37:53.000,1
10237,791455,2015-10-29 20:04:06.000,0
10237,791455,2015-07-11 13:10:41.000,0
10237,791455,2015-11-14 20:50:48.000,1
10237,791455,2015-07-11 13:10:05.000,1
10237,791455,2015-07-11 13:09:57.000,0
10237,791455,2015-07-11 13:09:49.000,0
10237,791455,2015-07-11 13:15:14.000,1
10237,791455,2015-11-14 20:50:40.000,0
10237,791455,2015-07-07 14:16:54.000,0
10237,791455,2015-08-19 14:32:26.000,0
10237,791455,2015-11-14 20:50:22.000,1
10237,791455,2015-07-07 14:57:27.000,0
10237,791455,2015-07-07 14:59:57.000,1
10237,791455,2015-07-11 13:09:29.000,1
10237,791455,2015-09-20 18:10:08.000,1
10237,791455,2015-07-11 13:09:13.000,1
10237,791455,2015-07-11 13:15:27.000,1
10237,791455,2015-11-14 20:49:54.000,0
10237,791455,2015-07-07 15:05:32.000,0
10237,791455,2015-07-07 15:05:32.000,0
10237,791455,2015-07-07 15:05:43.000,0
10237,791455,2015-07-07 14:16:24.000,0
10237,791455,2015-07-11 13:15:32.000,1
10237,791455,2015-07-07 15:09:23.000,1
10237,791455,2015-07-11 13:21:19.000,0
10237,791455,2015-07-11 13:21:20.000,0
10237,791455,2015-07-07 15:09:31.000,0
10237,791455,2015-09-07 15:02:12.000,0
10237,791455,2015-11-08 20:38:16.000,1
10237,791455,2015-11-08 20:38:08.000,0
10237,791455,2015-11-08 20:37:59.000,0
10237,791455,2015-11-08 20:37:41.000,0
10237,791455,2015-11-08 20:37:21.000,0
10237,791455,2015-08-25 22:10:49.000,0
10237,791455,2015-08-25 22:11:53.000,0
10237,791455,2015-08-25 22:13:27.000,1
10237,791455,2015-08-25 22:13:57.000,0
10237,791455,2015-11-09 07:23:37.000,0
10237,791455,2015-11-08 20:37:06.000,1
10237,791455,2015-07-07 17:00:19.000,1
10237,791455,2015-10-21 08:18:54.000,0
10237,791455,2015-10-21 08:32:39.000,1
10237,791455,2015-07-07 17:02:20.000,0
10237,791455,2015-09-07 14:59:50.000,1
10237,791455,2015-07-07 17:06:33.000,1
10237,791455,2015-09-07 13:41:43.000,1
10237,791455,2015-09-01 14:05:12.000,0
10237,791455,2015-08-26 10:18:19.000,1
10237,791455,2015-09-01 11:33:09.000,0
10237,791455,2015-07-30 14:02:51.000,1
10237,791455,2015-09-01 11:34:07.000,1
10237,791455,2015-08-26 09:53:58.000,0
10237,791455,2015-09-01 11:34:15.000,1
10237,791455,2015-08-26 08:53:20.000,1
10237,791455,2015-09-01 11:34:26.000,1
10237,791455,2015-07-01 16:07:47.000,1
10237,791455,2015-11-14 21:08:53.000,0
10237,791455,2015-07-07 16:04:19.000,1
10237,791455,2015-10-08 19:26:14.000,0
10237,791455,2015-11-14 21:22:20.000,1
10237,791455,2015-09-07 17:15:23.000,0
10237,791455,2015-11-14 18:22:53.000,0
10237,791455,2015-10-08 19:26:42.000,1
10237,791455,2015-11-14 18:22:53.000,0
10237,791455,2015-11-14 18:22:53.000,0
10237,791455,2015-09-07 15:03:36.000,1
10237,791455,2015-10-08 19:27:17.000,0
10237,791455,2015-09-07 14:57:01.000,0
10237,791455,2015-10-08 19:27:31.000,1
10237,791455,2015-09-07 15:02:12.000,0
10237,791455,2015-08-19 12:00:17.000,1
10237,791455,2015-09-07 12:31:25.000,0
10237,791455,2015-09-07 12:31:41.000,1
10237,791455,2015-09-07 12:32:14.000,0
10237,791455,2015-09-07 12:32:57.000,1
10237,791455,2015-09-07 12:33:22.000,0
10237,791455,2015-09-07 12:35:43.000,1
10237,791455,2015-07-11 13:53:21.000,1
10237,791455,2015-09-07 12:36:02.000,0
10237,791455,2015-09-07 17:09:02.000,1
10237,791455,2015-08-22 23:26:31.000,1
10237,791455,2015-07-11 13:43:03.000,0
10237,791455,2015-07-11 13:42:10.000,1
10237,791455,2015-11-14 20:12:10.000,0
10237,791455,2015-11-14 19:27:31.000,0
10237,791455,2015-08-23 00:10:53.000,1
10237,791455,2015-08-23 00:10:50.000,1
10237,791455,2015-11-14 20:12:35.000,1
10237,791455,2015-08-23 00:09:33.000,0
10237,791455,2015-11-14 20:12:53.000,0
10237,791455,2015-11-14 20:13:04.000,1
10237,791455,2015-11-14 20:13:04.000,1
10237,791455,2015-09-17 10:33:15.000,1
10237,791455,2015-11-14 19:26:53.000,0
10237,791455,2015-11-14 19:26:29.000,1
10237,791455,2015-09-07 15:20:18.000,0
10237,791455,2015-09-07 15:20:18.000,0
10237,791455,2015-11-14 19:25:50.000,0
10237,791455,2015-11-14 19:25:50.000,1
10237,791455,2015-09-07 16:53:01.000,1
10237,791455,2015-07-11 16:07:21.000,0
10237,791455,2015-07-11 16:08:17.000,1
10237,791455,2015-07-11 16:10:01.000,0
10237,791455,2015-07-11 16:10:44.000,1
10237,791455,2015-07-11 16:11:14.000,0
10237,791455,2015-07-07 13:07:42.000,0
10237,791455,2015-07-11 16:17:09.000,1
10237,791455,2015-07-11 16:17:39.000,0
10237,791455,2015-07-07 13:08:40.000,1
10237,791455,2015-07-11 16:19:32.000,1
10237,791455,2015-07-11 16:20:03.000,0
10237,791455,2015-07-11 16:20:48.000,0
10237,791455,2015-09-10 20:01:28.000,0
10237,791455,2015-07-07 10:19:10.000,0
10237,791455,2015-07-07 10:25:42.000,1
10237,791455,2015-07-07 10:26:41.000,0
10237,791455,2015-07-07 10:26:55.000,1
10237,791455,2015-07-07 10:27:00.000,1
10237,791455,2015-11-14 19:41:56.000,1
10237,791455,2015-07-07 10:31:36.000,0
10237,791455,2015-09-10 20:00:56.000,1
10237,791455,2015-09-10 20:00:51.000,1
10237,791455,2015-09-29 20:26:32.000,1
10237,791455,2015-09-29 20:26:44.000,1
10237,791455,2015-08-19 11:35:11.000,0
10237,791455,2015-09-29 20:27:37.000,0
10237,791455,2015-09-07 14:46:21.000,0
10237,791455,2015-07-11 14:05:46.000,0
10237,791455,2015-07-07 10:34:36.000,1
10237,791455,2015-07-07 10:36:19.000,0
10237,791455,2015-09-17 09:26:00.000,1
10237,791455,2015-09-29 20:27:50.000,0
10237,791455,2015-09-17 09:26:00.000,1
10237,791455,2015-09-29 20:28:56.000,1
10237,791455,2015-09-29 20:29:12.000,1
10237,791455,2015-09-07 12:18:27.000,0
10237,791455,2015-09-29 20:29:19.000,1
10237,791455,2015-09-29 20:29:30.000,1
10237,791455,2015-09-07 17:06:56.000,0
10237,791455,2015-09-07 17:07:01.000,0
10237,791455,2015-09-29 20:33:12.000,0
10237,791455,2015-09-07 12:30:11.000,1
10237,791455,2015-07-11 15:06:28.000,1
10237,791455,2015-07-11 15:06:32.000,1
10237,791455,2015-09-07 14:42:00.000,1
10237,791455,2015-09-29 20:34:01.000,1
10237,791455,2015-09-01 15:18:58.000,1
10237,791455,2015-09-07 14:41:54.000,1
10237,791455,2015-09-07 14:49:53.000,1
10237,791455,2015-11-14 20:10:26.000,0
10237,791455,2015-09-07 12:30:27.000,1
10237,791455,2015-09-07 12:30:35.000,0
10237,791455,2015-09-17 09:29:45.000,0
10237,791455,2015-09-07 14:40:27.000,0
10237,791455,2015-09-07 12:31:00.000,1
10237,791455,2015-09-07 12:31:03.000,1
10237,791455,2015-09-07 16:43:22.000,0
10237,791455,2015-11-14 19:18:31.000,1
10237,791455,2015-11-14 19:18:24.000,1
10237,791455,2015-07-11 17:18:58.000,0
10237,791455,2015-09-07 16:42:43.000,0
10237,791455,2015-07-11 13:32:26.000,0
10237,791455,2015-07-11 17:19:43.000,1
10237,791455,2015-11-14 19:15:41.000,0
10237,791455,2015-11-14 19:15:41.000,0
10237,791455,2015-07-11 17:20:38.000,0
10237,791455,2015-07-11 17:20:38.000,0
10237,791455,2015-11-14 19:15:14.000,0
10237,791455,2015-09-20 18:38:08.000,1
10237,791455,2015-01-02 08:07:16.000,0
10237,791455,2015-07-11 17:22:43.000,1
10237,791455,2015-10-29 20:02:17.000,0
10237,791455,2015-09-07 16:41:36.000,1
10237,791455,2015-10-29 20:03:01.000,1
10237,791455,2015-11-14 18:58:58.000,1
10237,791455,2015-07-11 17:23:07.000,0
10237,791455,2015-10-29 20:03:45.000,0
10237,791455,2015-09-29 20:13:52.000,1
10237,791455,2015-07-07 13:08:43.000,1
10237,791455,2015-07-11 16:29:02.000,1
10237,791455,2015-07-25 22:51:35.000,1
10237,791455,2015-07-11 16:29:55.000,0
10237,791455,2015-07-07 13:08:45.000,1
10237,791455,2015-07-25 22:51:32.000,1
10237,791455,2015-07-07 13:10:23.000,0
10237,791455,2015-07-07 13:10:55.000,1
10237,791455,2015-11-14 19:25:34.000,0
10237,791455,2015-07-11 16:33:16.000,1
10237,791455,2015-07-11 16:33:19.000,1
