egoid,alterid,timestamp,outgoing
10153,91313,2015-11-28 19:54:07.000,0
10153,91313,2015-12-02 17:36:18.000,0
10153,91313,2015-11-28 22:08:36.000,0
10153,91313,2015-11-28 22:08:59.000,0
10153,91313,2015-10-10 21:25:21.000,0
10153,91313,2015-10-10 21:26:56.000,0
10153,91313,2015-10-10 21:29:17.000,0
10153,91313,2016-01-16 11:20:35.000,0
10153,91313,2016-01-16 11:20:37.000,0
10153,91313,2015-09-27 12:51:37.000,0
10153,91313,2015-12-02 17:42:34.000,0
10153,91313,2015-11-12 20:07:19.000,0
10153,91313,2015-12-02 17:42:44.000,0
10153,91313,2015-11-12 20:07:11.000,1
10153,91313,2015-11-12 20:06:44.000,0
10153,91313,2015-11-12 20:06:43.000,1
10153,91313,2015-11-12 20:05:57.000,1
10153,91313,2015-11-12 20:05:33.000,0
10153,91313,2015-11-12 20:05:22.000,1
10153,91313,2015-09-27 14:22:48.000,1
10153,91313,2015-09-27 14:22:48.000,1
10153,91313,2015-11-12 20:07:43.000,1
10153,91313,2015-12-06 23:49:06.000,1
10153,91313,2015-12-06 23:41:50.000,0
10153,91313,2015-10-08 11:50:25.000,1
10153,91313,2015-10-08 11:55:08.000,1
10153,91313,2015-12-06 23:41:44.000,1
10153,91313,2015-10-08 11:55:35.000,0
10153,91313,2015-10-08 11:55:47.000,1
10153,91313,2015-10-10 19:43:39.000,0
10153,91313,2015-12-06 23:47:18.000,0
10153,91313,2015-12-06 23:46:50.000,1
10153,91313,2015-10-08 11:38:04.000,0
10153,91313,2015-10-08 11:38:04.000,0
10153,91313,2015-12-06 23:45:03.000,0
10153,91313,2015-12-06 23:44:56.000,0
10153,91313,2015-12-06 23:44:40.000,1
10153,91313,2015-12-06 23:44:40.000,1
10153,91313,2015-11-06 12:06:06.000,0
10153,91313,2015-12-06 22:29:03.000,0
10153,91313,2015-09-27 12:59:12.000,1
10153,91313,2016-01-06 23:44:58.000,0
10153,91313,2015-09-27 12:59:55.000,0
10153,91313,2015-10-10 19:43:39.000,0
10153,91313,2015-09-26 23:02:18.000,1
10153,91313,2015-09-26 23:05:09.000,0
10153,91313,2015-09-26 23:05:10.000,0
10153,91313,2015-09-26 23:05:16.000,0
10153,91313,2015-09-26 23:05:20.000,0
10153,91313,2015-10-30 02:00:49.000,1
10153,91313,2015-10-30 02:01:08.000,0
10153,91313,2015-09-26 23:05:28.000,1
10153,91313,2015-09-26 23:05:44.000,0
10153,91313,2015-09-26 23:05:51.000,0
10153,91313,2015-09-13 19:24:34.000,0
10153,91313,2015-09-13 19:24:29.000,1
10153,91313,2015-09-13 19:24:12.000,0
10153,91313,2015-09-17 11:28:27.000,0
10153,91313,2015-12-04 16:35:15.000,1
10153,91313,2015-10-30 01:10:06.000,1
10153,91313,2015-10-30 01:11:30.000,0
10153,91313,2015-10-30 01:11:56.000,1
10153,91313,2015-10-30 01:12:05.000,0
10153,91313,2015-10-30 01:12:17.000,1
10153,91313,2016-01-20 12:35:21.000,0
10153,91313,2016-01-20 12:35:23.000,0
10153,91313,2015-10-30 01:15:06.000,1
10153,91313,2015-09-26 21:22:33.000,1
10153,91313,2015-10-30 01:15:43.000,0
10153,91313,2015-10-30 01:16:05.000,0
10153,91313,2015-11-14 23:41:30.000,0
10153,91313,2015-11-14 23:40:48.000,0
10153,91313,2015-11-14 23:06:55.000,0
10153,91313,2015-09-26 21:35:49.000,0
10153,91313,2015-11-21 19:42:53.000,0
10153,91313,2015-11-21 19:41:08.000,0
10153,91313,2015-09-13 19:23:44.000,1
10153,91313,2015-09-13 19:23:30.000,0
10153,91313,2015-09-26 21:27:05.000,0
10153,91313,2015-09-13 19:22:33.000,1
10153,91313,2015-09-26 21:27:13.000,0
10153,91313,2015-12-04 15:39:05.000,0
10153,91313,2015-12-04 15:39:05.000,0
10153,91313,2015-12-04 15:37:56.000,1
10153,91313,2015-09-26 21:28:34.000,1
10153,91313,2015-12-04 15:36:14.000,0
10153,91313,2015-12-04 15:36:04.000,0
10153,91313,2015-12-04 15:36:04.000,0
10153,91313,2015-09-26 21:30:09.000,1
10153,91313,2015-09-26 21:30:22.000,0
10153,91313,2015-09-26 21:32:18.000,1
10153,91313,2015-11-14 23:56:34.000,1
10153,91313,2015-11-14 23:56:12.000,1
10153,91313,2015-11-14 23:55:43.000,0
10153,91313,2015-11-14 23:53:18.000,1
10153,91313,2016-01-13 16:33:25.000,1
10153,91313,2015-09-26 21:18:51.000,1
10153,91313,2016-01-13 16:33:25.000,1
10153,91313,2015-09-26 20:59:56.000,0
10153,91313,2015-09-26 20:49:01.000,1
10153,91313,2016-01-13 15:15:26.000,0
10153,91313,2016-01-13 15:14:37.000,1
10153,91313,2015-09-07 15:04:26.000,0
10153,91313,2015-09-07 15:04:26.000,0
10153,91313,2015-12-10 12:22:02.000,0
10153,91313,2016-01-13 16:37:41.000,0
10153,91313,2015-09-17 11:25:06.000,1
10153,91313,2016-01-13 16:34:58.000,1
10153,91313,2015-10-11 01:40:48.000,0
10153,91313,2015-09-17 11:24:43.000,0
10153,91313,2015-09-17 11:24:33.000,1
10153,91313,2015-09-17 11:24:22.000,1
10153,91313,2015-09-26 21:10:34.000,1
10153,91313,2015-09-26 21:19:53.000,0
10153,91313,2015-09-26 21:15:06.000,0
10153,91313,2015-09-17 11:23:44.000,0
10153,91313,2016-01-13 16:34:19.000,0
10153,91313,2015-09-26 21:15:06.000,0
10153,91313,2015-09-17 11:23:29.000,0
10153,91313,2015-12-05 13:50:19.000,0
10153,91313,2015-12-05 13:50:47.000,1
10153,91313,2016-01-13 09:08:28.000,0
10153,91313,2015-12-05 13:56:25.000,0
10153,91313,2015-11-22 14:46:49.000,1
10153,91313,2015-11-22 14:46:33.000,0
10153,91313,2015-12-05 14:04:34.000,0
10153,91313,2015-12-05 14:05:30.000,1
10153,91313,2015-12-05 14:07:42.000,0
10153,91313,2015-11-03 18:10:31.000,0
10153,91313,2015-12-05 12:37:47.000,0
10153,91313,2015-11-03 17:54:41.000,0
10153,91313,2015-12-05 12:37:53.000,0
10153,91313,2015-12-05 13:46:17.000,1
10153,91313,2015-12-05 13:46:48.000,0
10153,91313,2015-12-05 13:47:17.000,1
10153,91313,2015-12-05 13:47:36.000,0
10153,91313,2015-12-05 13:47:43.000,0
10153,91313,2015-11-20 17:45:09.000,0
10153,91313,2015-11-20 17:45:58.000,0
10153,91313,2015-11-20 17:50:44.000,0
10153,91313,2015-12-05 13:50:11.000,1
10153,91313,2015-12-01 17:29:47.000,0
10153,91313,2015-11-20 18:16:20.000,0
10153,91313,2015-10-31 15:33:20.000,0
10153,91313,2015-10-31 15:33:20.000,0
10153,91313,2015-10-31 15:32:12.000,0
10153,91313,2015-10-31 15:31:03.000,0
10153,91313,2015-10-31 15:29:57.000,0
10153,91313,2015-09-06 00:27:11.000,0
10153,91313,2015-09-06 00:26:55.000,1
10153,91313,2015-09-06 00:14:29.000,0
10153,91313,2015-09-06 00:22:19.000,1
10153,91313,2015-09-06 00:22:46.000,0
10153,91313,2015-09-06 00:23:48.000,1
10153,91313,2015-09-06 00:24:25.000,0
10153,91313,2015-09-06 00:24:47.000,0
10153,91313,2015-10-31 16:54:57.000,0
10153,91313,2015-09-06 00:27:41.000,1
10153,91313,2015-10-09 21:34:01.000,1
10153,91313,2015-10-09 21:34:20.000,0
10153,91313,2015-10-09 21:37:29.000,1
10153,91313,2015-12-01 18:05:06.000,0
