egoid,alterid,timestamp,outgoing
10469,207787,2016-06-07 23:41:48.000,0
10469,207787,2016-06-07 23:43:27.000,1
10469,207787,2016-06-07 23:43:35.000,1
10469,207787,2016-06-07 23:43:41.000,1
10469,207787,2016-06-07 23:43:52.000,1
10469,207787,2016-06-07 23:44:16.000,1
10469,207787,2016-06-07 23:44:18.000,1
10469,207787,2016-06-07 23:44:22.000,1
10469,207787,2016-06-07 23:44:28.000,1
10469,207787,2016-06-07 23:45:32.000,0
10469,207787,2016-06-07 23:45:36.000,0
10469,207787,2016-06-07 23:45:40.000,0
10469,207787,2016-06-07 23:45:46.000,1
10469,207787,2016-05-28 23:52:32.000,0
10469,207787,2016-06-07 23:45:49.000,1
10469,207787,2016-08-18 16:17:39.000,1
10469,207787,2016-01-26 20:08:16.000,0
10469,207787,2016-01-26 20:08:16.000,0
10469,207787,2016-05-28 23:52:32.000,0
10469,207787,2016-01-26 20:09:44.000,0
10469,207787,2016-01-26 20:09:44.000,0
10469,207787,2016-01-26 20:09:51.000,0
10469,207787,2016-01-26 20:09:51.000,0
10469,207787,2016-05-28 23:52:42.000,1
10469,207787,2016-01-26 20:10:24.000,0
10469,207787,2016-01-26 20:10:24.000,0
10469,207787,2016-01-26 20:12:32.000,0
10469,207787,2016-06-07 23:34:07.000,1
10469,207787,2016-06-07 23:33:58.000,0
10469,207787,2016-01-26 20:12:32.000,0
10469,207787,2016-05-28 23:52:44.000,1
10469,207787,2016-06-07 23:33:58.000,1
10469,207787,2016-05-28 23:52:53.000,1
10469,207787,2016-01-26 20:14:26.000,0
10469,207787,2016-05-28 23:53:01.000,1
10469,207787,2016-06-07 23:36:48.000,1
10469,207787,2016-06-07 23:37:32.000,1
10469,207787,2016-06-07 23:36:24.000,1
10469,207787,2016-05-28 23:50:24.000,0
10469,207787,2016-05-28 23:50:24.000,0
10469,207787,2016-05-28 23:50:24.000,0
10469,207787,2016-05-28 23:50:24.000,0
10469,207787,2016-06-07 23:37:53.000,0
10469,207787,2016-06-07 23:36:02.000,0
10469,207787,2016-05-28 23:47:51.000,1
10469,207787,2016-05-28 23:47:33.000,0
10469,207787,2016-06-07 23:38:12.000,1
10469,207787,2016-05-14 23:25:35.000,0
10469,207787,2016-05-28 23:50:54.000,1
10469,207787,2016-06-07 23:35:43.000,1
10469,207787,2016-06-07 23:35:37.000,1
10469,207787,2016-06-07 23:35:24.000,1
10469,207787,2016-06-07 23:35:20.000,0
10469,207787,2016-06-07 23:38:27.000,0
10469,207787,2016-05-28 23:50:58.000,1
10469,207787,2016-06-07 23:35:11.000,0
10469,207787,2016-06-07 23:38:43.000,1
10469,207787,2016-05-28 23:46:19.000,1
10469,207787,2016-05-28 23:51:31.000,1
10469,207787,2016-06-07 23:34:59.000,1
10469,207787,2016-05-28 23:51:41.000,1
10469,207787,2016-06-07 23:39:03.000,1
10469,207787,2016-06-07 23:34:58.000,0
10469,207787,2016-05-28 23:51:47.000,0
10469,207787,2016-06-07 23:39:35.000,0
10469,207787,2016-05-28 23:51:50.000,0
10469,207787,2016-06-07 23:39:51.000,1
10469,207787,2016-01-23 23:14:54.000,1
10469,207787,2016-05-28 23:51:51.000,1
10469,207787,2016-06-07 23:39:57.000,0
10469,207787,2016-06-07 23:40:16.000,1
10469,207787,2016-05-28 23:52:28.000,0
10469,207787,2016-06-07 23:40:29.000,1
10469,207787,2016-06-07 23:40:42.000,1
10469,207787,2016-05-28 23:52:32.000,0
10469,207787,2016-06-07 23:41:03.000,0
10469,207787,2016-06-07 23:41:14.000,0
10469,207787,2016-06-07 23:41:35.000,0
10469,207787,2016-05-29 00:01:11.000,1
10469,207787,2016-06-07 23:30:49.000,1
10469,207787,2016-06-07 23:30:20.000,0
10469,207787,2016-05-29 00:01:42.000,1
10469,207787,2016-05-29 00:01:48.000,1
10469,207787,2016-06-07 23:30:06.000,0
10469,207787,2016-05-29 00:01:55.000,1
10469,207787,2016-05-29 00:02:00.000,1
10469,207787,2016-05-29 00:02:33.000,1
10469,207787,2016-05-29 00:03:15.000,1
10469,207787,2016-05-29 00:03:19.000,1
10469,207787,2016-05-29 00:03:31.000,1
10469,207787,2016-05-29 00:03:37.000,1
10469,207787,2016-05-29 00:03:51.000,1
10469,207787,2016-05-29 00:04:16.000,1
10469,207787,2016-05-29 00:04:38.000,1
10469,207787,2016-05-29 00:05:03.000,1
10469,207787,2016-05-29 00:05:32.000,1
10469,207787,2016-06-07 23:29:44.000,1
10469,207787,2016-05-29 00:06:37.000,1
10469,207787,2016-05-29 00:06:51.000,0
10469,207787,2016-05-29 00:06:53.000,1
10469,207787,2016-05-29 00:07:02.000,1
10469,207787,2016-05-29 00:07:09.000,0
10469,207787,2016-05-29 00:07:13.000,1
10469,207787,2016-05-29 00:07:14.000,0
10469,207787,2016-06-07 23:29:21.000,1
10469,207787,2016-06-07 23:29:15.000,0
10469,207787,2016-05-29 00:07:39.000,1
10469,207787,2016-05-29 00:07:49.000,1
10469,207787,2016-01-24 00:16:59.000,0
10469,207787,2016-05-28 23:44:23.000,1
10469,207787,2016-05-29 00:08:01.000,1
10469,207787,2016-01-24 00:18:06.000,1
10469,207787,2016-01-24 00:18:16.000,1
10469,207787,2016-06-07 23:29:00.000,1
10469,207787,2016-05-29 00:08:10.000,1
10469,207787,2016-01-24 00:18:46.000,0
10469,207787,2016-05-29 00:08:17.000,1
10469,207787,2016-05-29 00:09:11.000,1
10469,207787,2016-01-26 20:14:26.000,0
10469,207787,2016-05-28 23:53:08.000,1
10469,207787,2016-05-28 23:53:16.000,1
10469,207787,2016-06-07 23:33:56.000,1
10469,207787,2016-05-28 23:53:34.000,1
10469,207787,2016-05-28 23:54:21.000,1
10469,207787,2016-05-28 23:54:40.000,0
10469,207787,2016-06-07 23:33:47.000,0
10469,207787,2016-05-28 23:54:40.000,0
10469,207787,2016-05-28 23:54:57.000,1
10469,207787,2016-05-28 23:55:24.000,1
10469,207787,2016-05-28 23:56:11.000,0
10469,207787,2016-05-28 23:56:11.000,1
10469,207787,2016-05-28 23:56:15.000,1
10469,207787,2016-05-28 23:56:23.000,0
10469,207787,2016-05-28 23:56:40.000,0
10469,207787,2016-06-07 23:33:38.000,1
10469,207787,2016-06-07 23:33:30.000,1
10469,207787,2016-05-28 23:56:59.000,1
10469,207787,2016-06-07 23:33:12.000,1
10469,207787,2016-05-28 23:57:29.000,1
10469,207787,2016-06-07 23:32:47.000,1
10469,207787,2016-05-28 23:58:03.000,1
10469,207787,2016-05-28 23:58:23.000,1
10469,207787,2016-05-28 23:58:38.000,1
10469,207787,2016-05-28 23:59:10.000,1
10469,207787,2016-06-07 23:32:23.000,1
10469,207787,2016-05-28 23:59:25.000,1
10469,207787,2016-06-07 23:31:29.000,1
10469,207787,2016-06-07 23:31:18.000,1
10469,207787,2016-05-29 00:00:12.000,1
